trade_id,entry_ts,trade_date,entry_dte,span_time_slot,spot,atm_iv,trailing_rv_act365,signal_vrp_var_act365,vrp_tod_percentile,vrp_q5,q_velocity_5m,q_acceleration_5m,vrp_velocity_5m,vrp_acceleration_5m,spot_return_5m,spot_return_15m,spot_return_30m,iv_change_5m,iv_change_15m,iv_change_30m,rv_change_5m,rv_change_15m,rv_change_30m,put_skew,call_skew,risk_reversal,smile_curvature,atm_ce_pe_gap,atm_iv_tod_percentile,minute_of_day,year,split,gate_complete,gate_pass,gate_fail_reason,gate_cushion
896,2021-06-03 07:57:00+00:00,2021-06-03,7.085416666666666,ID2,15623.3999,0.26920303863190714,0.1660960718868038,0.04488237091242579,0.8431372549019608,0.8529411764705882,0.019607843137254832,0.02941176470588225,0.0014160982955659651,0.0006222954547085158,-0.0007163662645670588,-0.0011380264941308615,-0.0007355339703837283,0.02023182399775819,0.024222925446136134,0.027492552786668206,0.030006420922655763,0.04246807632638973,0.045966527690158535,0.1676043594421453,0.06686012112667256,0.10074423831547274,0.11723224028440893,9.992007221626409e-16,0.7156862745098039,807,2021,discovery_2021_2023,True,True,pass,2.171625964004743
897,2021-06-10 04:59:00+00:00,2021-06-10,7.209027777777778,BOD,15710.6,0.2313800077496815,0.17832750800549124,0.021736007874794128,0.9065420560747663,0.9065420560747663,0.06542056074766356,0.05607476635514019,0.018000587110006884,0.010892353759898263,0.0001846228282944562,,,0.0008822808114905267,,,-0.04391960976858836,,,0.09797735816911288,-0.0006576414636776107,0.09863499963279049,0.04865985835271766,-0.0019846184333565664,0.5046728971962616,629,2021,discovery_2021_2023,False,False,incomplete_gate_features,-0.8191410315279114
898,2021-06-17 05:41:00+00:00,2021-06-17,14.17986111111111,ID1,15743.2999,0.23592686358302717,0.13058977721118045,0.038607795048058564,0.8660714285714286,0.8571428571428571,0.0,0.008928571428571508,0.004939016994762915,0.0038978323951666463,-0.0002032261137395741,0.00034312074891262867,-0.0013321238579075967,0.0026074096842435,0.00158794802928508,-0.006351507431870573,-0.01352541808178992,-0.01862767715223826,-0.01896337032146378,0.068916609680435,0.04914055361015801,0.019776056070276993,0.05902858164529651,-3.9968028886505635e-15,0.5535714285714286,671,2021,discovery_2021_2023,True,True,pass,0.23423914792225023
899,2021-07-01 08:10:00+00:00,2021-07-01,7.076388888888889,ID2,15724.7,0.2276067188537908,0.12721044573047213,0.03562232096444318,0.8688524590163934,0.860655737704918,0.09836065573770492,0.0901639344262295,0.02249555306646141,0.03301669632559215,0.00047718423128806364,-0.0003115145966838817,0.0009866829628497609,0.019258351924413747,0.014450910994445454,0.006743094622581103,-0.0468075823705168,-0.049721563605731656,-0.03805328566663302,0.14713479446148603,0.07914784553498122,0.06798694892650481,0.11314131999823362,0.0006341137708577582,0.5,820,2021,discovery_2021_2023,True,False,passrv_change_5m,-0.9550790302173385
900,2021-07-08 08:32:00+00:00,2021-07-08,7.061111111111111,ID3,15716.1,0.2634378903368717,0.22548987786509567,0.018553837045525885,0.8346456692913385,0.8503937007874016,0.1496062992125985,0.20472440944881898,0.017037787123534813,0.018371491431761075,-0.0007629656474716917,-0.003386283648815769,-0.002994290554606538,0.02795468437577739,0.01730190768187198,0.02970856404282679,-0.006752001148410625,0.014799945367084733,0.001124188404629356,0.19875241400681876,0.13301312416096156,0.0657392898458572,0.16588276908389016,-0.0006271394638857064,0.7716535433070866,842,2021,discovery_2021_2023,True,True,pass,0.930352827425275
901,2021-07-15 05:17:00+00:00,2021-07-15,7.196527777777778,BOD,15916.5,0.20298136803043457,0.13228969222024609,0.02370087309977929,0.8560606060606061,0.8560606060606061,0.007575757575757569,0.030303030303030276,0.0026882206879461704,0.0025867783732885195,0.0004777263071471527,0.0018001183403728582,0.001901015352228086,0.010760223658367096,0.015780453992037646,0.01712005614572487,0.006050570186408699,0.008974129396427763,-0.008008816665882962,0.12200333526560211,0.03057726904189398,0.09142606622370814,0.07629030215374807,-0.0010136203828398638,0.4393939393939394,647,2021,discovery_2021_2023,True,True,pass,1.422300786499351
902,2021-07-29 08:29:00+00:00,2021-07-29,14.063194444444445,ID2,15815.1,0.20270163350964857,0.14035794732041146,0.02138759885148048,0.851063829787234,0.851063829787234,0.014184397163120588,0.007092198581560294,0.0029721223696331373,0.003118362629932519,0.0006580321043740955,0.0005250967971068832,0.0007656774030246893,0.004327869081185459,0.003442800970243215,-0.007084733336533117,-0.004337159478927238,0.00744037549459356,-0.023477462555897,0.1879805300380842,0.12415839773470003,0.06382213230338418,0.15606946388639212,-0.0030454971643850137,0.4326241134751773,839,2021,discovery_2021_2023,True,True,pass,0.39300085408188734
903,2021-08-12 08:08:00+00:00,2021-08-12,6.0777777777777775,ID2,16365.6,0.2078713630391031,0.13056413302852404,0.026163510738244477,0.8675496688741722,0.8543046357615894,0.019867549668874163,0.019867549668874163,0.001306484320566792,0.0058621087632136915,-0.00025656391804762535,0.0005563537431603205,0.0009724949081635348,0.004371204997638989,0.01603618240996116,0.008246078828173853,0.0018967793399399524,-0.0014905520254723248,0.010208536950325309,0.20966443835409912,0.10616973350511241,0.10349470484898671,0.15791708592960577,-0.003260154079760269,0.4900662251655629,818,2021,discovery_2021_2023,True,True,pass,0.6130040525339964
904,2021-08-26 05:40:00+00:00,2021-08-26,14.180555555555555,ID1,16665.7,0.19931041773849212,0.12382845532854714,0.02439115627003824,0.85,0.85625,0.012499999999999956,0.018749999999999933,0.0015414586789343696,0.0008032277077218812,0.00027609821846152904,-0.0003778790786947983,-0.00017997804267877449,0.0006338264618883371,-0.0007110343312197454,-0.0006267331468502446,-0.005100557427258928,-0.0013796372516932665,-0.0009009679377661589,0.0936162578422074,0.021777232015133374,0.07183902582707402,0.057696744928670385,4.9960036108132044e-15,0.50625,670,2021,discovery_2021_2023,True,True,pass,0.03746324514037355
905,2021-09-02 05:57:00+00:00,2021-09-02,7.16875,ID1,17162.4,0.1945850779421583,0.11656728486265704,0.024275420657503984,0.8484848484848485,0.8545454545454545,0.012121212121212088,-0.018181818181818188,0.00027343524289382207,-0.0033147146929043865,0.00023895724074618485,0.0009623291865694661,0.0012601570595314193,0.0004221404639898896,0.013500895266315621,0.01760774779632368,-0.00046801269983462457,-0.003565752991372906,-0.006752114461339553,0.0953545152816786,0.057542936977066916,0.03781157830461168,0.07644872612937276,2.0317081350640365e-14,0.4666666666666667,687,2021,discovery_2021_2023,True,True,pass,0.11277620863278395
906,2021-09-09 05:17:00+00:00,2021-09-09,7.196527777777778,BOD,17355.7,0.20436223006874119,0.16469981576200365,0.014637891766631154,0.8411764705882353,0.8529411764705882,0.0117647058823529,0.0235294117647058,0.0003270714308565327,-0.0012581277058057692,-9.794093585446806e-05,0.0006976694613440859,0.0020207035512420646,-0.0009967921056335816,0.003715511392842291,0.0006774089403712713,-0.002217851525317144,0.006194483546443669,-0.005505932018845833,0.06392470105493711,0.025505524822243025,0.038419176232694086,0.04471511293859007,0.0021626657564076113,0.5588235294117647,647,2021,discovery_2021_2023,True,False,passiv_change_5m,-0.06695992226505199
907,2021-09-16 08:21:00+00:00,2021-09-16,7.06875,ID2,17591.0999,0.18260279326768705,0.12208467812784984,0.018439111475580958,0.8620689655172413,0.8563218390804598,0.04022988505747127,0.04022988505747127,0.0002693492232660778,-0.0012387261906257711,3.978874840826485e-05,0.00013644555879621656,0.0009901102215241764,-0.0014341188749432687,0.002000403482551538,0.008853984481246191,-0.0032142555415128338,-0.007128163297367429,-0.015345608427984075,0.14770803571871124,0.1474548993266522,0.00025313639205903904,0.14758146752268173,0.0016201847097662703,0.4482758620689655,831,2021,discovery_2021_2023,True,False,passiv_change_5m,-0.12235608635101125
908,2021-09-23 06:04:00+00:00,2021-09-23,14.16388888888889,ID1,17735.5999,0.19340247846313702,0.10343140124918183,0.026706463911314926,0.8603351955307262,0.8603351955307262,0.016759776536312776,-1.1102230246251565e-16,0.0029443687569125146,0.0019305768284270351,-0.00019730426119313194,0.0001973821498715278,0.0002537913623734678,2.6784503938392934e-05,-0.0008048546381040356,0.0028550692165675295,-0.013325028380193338,-0.01713722660670769,-0.025248114564434335,0.09171343745867572,0.06736092849053127,0.02435250896814445,0.0795371829746035,1.567666064006268e-05,0.5083798882681564,694,2021,discovery_2021_2023,True,True,pass,0.029432920113271123
909,2021-09-30 07:51:00+00:00,2021-09-30,14.089583333333334,ID2,17618.0999,0.3564993069489007,0.3046135741691087,0.0343023262869674,0.8858695652173914,0.875,0.05978260869565222,-0.016304347826086918,0.008106472927273553,-0.004401618845339794,-0.0017734370573504465,-0.0029371873231465173,-0.0028130271047500655,0.022476247489788825,0.048988355583511944,0.017919470291201944,0.012422624804260096,0.015458647452474217,0.025165068388631695,0.03822743241706178,0.020813300489753217,0.017414131927308563,0.0295203664534075,-9.658940314238862e-15,0.9456521739130435,801,2021,discovery_2021_2023,True,True,pass,1.8329099624492986
910,2021-10-07 05:22:00+00:00,2021-10-07,7.1930555555555555,BOD,17802.5,0.21555764278575484,0.1613912040568187,0.020417976616441395,0.8624338624338624,0.8624338624338624,0.05291005291005291,0.05820105820105814,0.008659491587161762,0.005749068871808552,-0.0007241150751794434,-0.0004155216948882323,-0.00045761383312525883,-0.002534595445206511,-0.001433583996713228,0.004156774438921901,-0.02783284131614855,-0.0352877706059308,-0.0651701597424375,0.08720063342203743,0.003921873424638456,0.08327875999739898,0.045561253423337944,-0.000939516208566582,0.6402116402116402,652,2021,discovery_2021_2023,True,False,passiv_change_5m|iv_change_15m|rv_change_5m,-0.2617534087588849
911,2021-10-14 07:37:00+00:00,2021-10-14,7.0993055555555555,ID2,18271.3008,0.22845445316880097,0.1209731017139591,0.03755694583435998,0.8917525773195877,0.8865979381443299,0.05670103092783496,0.025773195876288568,0.012553298154327097,0.011195602621921825,-0.00027902649801858637,-0.0007355419133430185,-0.001131598513011145,0.03626772471361972,0.03580329186280548,0.0327246354902635,0.011738991133643115,0.013629194447198137,0.019447309365526202,0.1313718651299307,0.013572187429070792,0.11779967770085992,0.07247202627950078,0.0008839687456583256,0.6804123711340206,787,2021,discovery_2021_2023,True,True,pass,1.8007310584810532
912,2021-10-21 05:22:00+00:00,2021-10-21,13.193055555555556,BOD,18173.1992,0.327558619120396,0.28757773828000505,0.0245936934058176,0.8888888888888888,0.8787878787878788,0.101010101010101,0.1262626262626262,0.01034716899019697,0.0032720816705057304,-0.0006131866272524045,-0.002075712481467318,-0.0032251426064063837,0.011662628355731786,0.02340928521027541,0.039581181840695534,-0.004900897804014259,-0.021676157940839047,-0.05735129701951036,0.04918109680076005,-0.014540376910412378,0.06372147371117243,0.017320359945173835,1.8984813721090177e-14,0.9494949494949495,652,2021,discovery_2021_2023,True,True,pass,1.0174849850629613
913,2021-11-03 07:52:00+00:00,2021-11-03,8.088888888888889,ID2,17797.6504,0.3123220226111127,0.2723051166071282,0.023394969277474698,0.8599033816425121,0.8647342995169082,0.033816425120772875,0.02415458937198056,0.006681794384147621,0.009865487888174651,-0.0015651914666222622,-0.0020941743762266096,-0.0040152438466821705,0.017018467031645224,0.015423225987439726,0.03336396221235555,0.006803675849175683,-0.008578275355935083,-0.0037552538335035024,0.062176737220873524,0.09824116918507347,-0.03606443196419995,0.0802089532029735,-0.0018183715289484814,0.9178743961352657,802,2021,discovery_2021_2023,True,True,pass,1.4184367116896672
914,2021-11-18 06:18:00+00:00,2021-11-18,14.154166666666667,ID1,17719.5996,0.2934774554841234,0.23622048478461177,0.030328899445558638,0.8703703703703703,0.8564814814814815,0.06481481481481488,-0.13888888888888884,0.009038667548718148,-0.0005784392632388335,6.205942941006626e-05,-0.001619868925728185,-0.0015129561805523606,0.0065936060718597145,0.018678264717652215,0.016800217539345352,-0.010785813023273888,-0.031226990070084892,-0.08831953879474702,0.027585610109200354,0.00439599930539436,0.023189610803805993,0.015990804707297357,0.0010495719515002389,0.8842592592592593,708,2021,discovery_2021_2023,True,True,pass,0.7404797264850518
915,2021-11-25 05:04:00+00:00,2021-11-25,14.205555555555556,BOD,17407.0,0.3086433626823948,0.27671601783768146,0.018688970799952243,0.8909090909090909,0.8772727272727273,0.32272727272727275,0.11363636363636365,0.03564704403815104,0.0031638514617821634,0.0005431339220460796,0.0011416246793380935,,0.0038382592898074663,0.007904756673003277,,-0.054741708414648704,-0.09849234879247581,,0.06895275596060957,-0.03679768678296469,0.10575044274357426,0.01607753458882244,0.0015007259549497665,0.9318181818181818,634,2021,discovery_2021_2023,True,False,passrv_change_5m,-1.328541442938551
916,2021-12-02 05:19:00+00:00,2021-12-02,7.195138888888889,BOD,17288.9004,0.289421294645029,0.2049525142850031,0.0417591526822603,0.9511111111111111,0.9511111111111111,0.28,0.17333333333333334,0.043385574306736494,0.05308349046733518,-5.207694469233637e-05,0.0005787405314288119,0.0003384587633104008,-0.0024896803922036526,-0.0024984426902947,-5.314430880698495e-05,-0.08973111093306713,-0.11981190771296413,-0.1596736353482056,0.09290609727076143,-0.04699257902290782,0.13989867629366926,0.022956759123926807,0.002879873311949388,0.8933333333333333,649,2021,discovery_2021_2023,True,False,passiv_change_5m|iv_change_15m|rv_change_5m,-2.975506289667543
917,2021-12-09 05:52:00+00:00,2021-12-09,7.1722222222222225,ID1,17419.3496,0.2748687599460409,0.2136013529503857,0.029927297212038996,0.8782608695652174,0.8608695652173913,0.06956521739130439,-0.004347826086956497,0.013472858031110174,0.008101605219044766,0.0003760911340582318,-0.0013243323649753114,-0.001175468852667172,-0.0006753961130056552,0.015356280680037526,0.015836725396302487,-0.030263656342385453,-0.035880526904151416,-0.06578255411255049,0.04100990698979867,-0.003424589064992656,0.04443449605479133,0.018792658962403008,0.001683013343372064,0.8478260869565217,682,2021,discovery_2021_2023,True,False,passiv_change_5m|rv_change_5m,-0.17634996844287235
918,2021-12-16 05:43:00+00:00,2021-12-16,7.178472222222222,ID1,17281.5508,0.28563372090576045,0.22036973652272537,0.033023801743374444,0.902127659574468,0.8978723404255319,0.07659574468085106,0.06382978723404253,0.01444722985538402,0.01096310446613636,-0.0006650070096364535,-9.537586073748994e-05,0.00032130122713591724,0.003077444293239806,-0.004637825781911464,-0.012648824901961897,-0.027140823989631052,-0.03808292476441941,-0.07365182540101609,0.03589337584511276,-0.004357046236209583,0.040250422081322346,0.01576816480445159,0.0010093099990333698,0.8851063829787233,673,2021,discovery_2021_2023,True,False,passiv_change_15m|rv_change_5m,-0.29864108781168275
919,2021-12-23 05:46:00+00:00,2021-12-23,14.176388888888889,ID1,17020.3496,0.267190710171101,0.21176883318752193,0.026544836892132814,0.8708333333333333,0.8666666666666667,0.025000000000000022,0.029166666666666674,0.006764489915239681,0.006322263850025184,-0.0018356463606594708,-0.0023271443013522797,-0.0018619408017063188,0.02277381352216082,0.023123816108785167,0.02192920766530851,0.011870678141994856,0.010268130416394988,-0.008034632315139206,0.07772722034803187,-0.0068379326134197504,0.08456515296145162,0.03544464386730606,-6.772360450213455e-15,0.8291666666666667,676,2021,discovery_2021_2023,True,True,pass,1.8069296174136344
920,2021-12-30 07:12:00+00:00,2021-12-30,14.116666666666667,ID2,17243.4492,0.2162804246497032,0.1169911614313246,0.0330902902336057,0.8693877551020408,0.8653061224489796,0.02857142857142858,0.024489795918367308,0.0042067454342411825,0.00288842062910152,0.00027837446021883316,-7.837724631776233e-05,0.00045826211715827014,0.007266848864945191,0.010699445486882786,0.013238712346318432,-0.004676952974078552,-0.010601845533550619,-0.009050345964661921,0.08333604026576191,0.045197846483081894,0.03813819378268002,0.0642669433744219,-1.8207657603852567e-14,0.6612244897959184,762,2021,discovery_2021_2023,True,True,pass,0.9797951434635469
921,2022-01-06 06:08:00+00:00,2022-01-06,7.161111111111111,ID1,17696.5,0.23292117249673813,0.16424476472133812,0.027275929858887528,0.872,0.852,0.016000000000000014,-0.027999999999999914,0.0021762985575340885,-0.003367593541392634,-0.0004123860227799314,8.189860636065305e-05,0.00027135889807583524,-0.0010694520294891874,0.0008564611961237312,-0.0072708537171473075,-0.007952741256014695,-0.025600954882497362,-0.02911980786426757,0.02638027937437029,0.02510080484672131,0.0012794745276489827,0.0257405421105458,-0.0023799249072781747,0.72,698,2022,discovery_2021_2023,True,False,passiv_change_5m,-0.07616375186535743
922,2022-01-13 07:09:00+00:00,2022-01-13,7.11875,ID2,18217.5,0.22172527700271774,0.12875069343433476,0.032585357402109855,0.8666666666666667,0.8627450980392157,0.05490196078431375,0.07450980392156858,0.009979745712672846,0.010403491856726635,-0.000477290953782572,-0.0010473224405278536,-0.0014525323393992373,0.023203313475249593,0.02685951106841905,0.027188128799857186,-0.0008847890284708615,0.02136522556672968,0.01592605633832342,0.09356963659695791,-0.00306033353837451,0.09662997013533242,0.04525465152929173,-1.8318679906315083e-15,0.6941176470588235,759,2022,discovery_2021_2023,True,True,pass,1.2065247942016848
923,2022-01-20 05:35:00+00:00,2022-01-20,14.184027777777779,ID1,17820.6504,0.2388305122025233,0.18863979719526822,0.021455040473047714,0.8692307692307693,0.8615384615384616,0.06153846153846154,-0.09615384615384615,0.008941187558828029,-0.001339809080384828,-0.00031412102938088715,-0.00040108143905237537,-0.000784988754251148,-0.00109082763312357,0.002817246075200952,0.013232544459389928,-0.023606277902275735,-0.062006407650149226,-0.07878703651613725,0.02229480605754039,0.01721716873214693,0.005077637325393458,0.01975598739484366,-0.0006510757156442115,0.7538461538461538,665,2022,discovery_2021_2023,True,False,passiv_change_5m,-0.07887139870855389
924,2022-01-27 05:53:00+00:00,2022-01-27,14.171527777777778,ID1,16957.9492,0.363933918034308,0.29028373692783666,0.048183248771012946,0.9393939393939394,0.9393939393939394,0.19696969696969702,0.18181818181818188,0.04050029458621544,0.04090508855511546,-0.00025942160748781973,-0.0004951212369219693,-0.0008926124489366805,0.0005973997587498947,0.0029927176977568304,0.0057926614208935745,-0.06232152583465739,-0.06833704441275779,-0.09489112694949736,0.05334876851495046,0.0015597675774691733,0.05178900093748129,0.027454268046209818,-5.88418203051333e-15,0.9734848484848485,683,2022,discovery_2021_2023,True,False,passrv_change_5m,-1.685326410295651
925,2022-01-28 06:12:00+00:00,2022-01-28,13.158333333333333,ID1,17332.5508,0.269367803912717,0.20436244403904777,0.030795005251147013,0.8716981132075472,0.8679245283018868,0.07547169811320753,0.07547169811320753,0.013302485770815761,0.015491353291379337,-0.00016145045035609318,0.00018472707134953303,0.0002135860190048966,0.0013859478926160906,0.001151956260286302,0.0020093049997773615,-0.02870783651093317,-0.03308104645630225,-0.06790222381071034,0.0030745752587735264,-0.0005250209080042145,0.003599596166777741,0.001274777175384656,0.001355465259442079,0.8566037735849057,702,2022,discovery_2021_2023,True,False,passrv_change_5m,-0.10311692112527676
926,2022-02-03 05:17:00+00:00,2022-02-03,7.196527777777778,BOD,17720.5996,0.24404332700253883,0.19755997117864457,0.02052720324236123,0.8847583643122676,0.8736059479553904,0.040892193308550207,-0.0037174721189591198,0.011253764753696952,0.004475285739158931,0.00037256407361407895,0.0015486402255620035,0.0006720087040612555,0.0016574472896033199,-0.002007110379262489,0.002973769339723459,-0.02487535918851938,-0.055141806744018224,-0.07771534785877501,0.040738326251309465,0.007832420761184622,0.03290590549012484,0.024285373506247043,1.664988733462991e-05,0.7546468401486989,647,2022,discovery_2021_2023,True,False,passiv_change_15m,-0.07347128781166495
927,2022-02-10 07:33:00+00:00,2022-02-10,7.102083333333334,ID2,17618.0508,0.23881324863262401,0.16881255211199359,0.028534089971902942,0.8613138686131386,0.8503649635036497,0.029197080291970767,0.029197080291970767,0.0015094727093419198,0.0006517893844457251,0.000389047896295569,0.0012133866560610773,0.0018082763522639933,0.0042090550522316805,0.0030942267098733045,-0.00043577352046336726,0.001437194358992283,-0.010594474361355993,-0.006545239722958451,0.10678380511892147,0.0025032671140733653,0.1042805380048481,0.05464353611649739,-0.0017717397462266304,0.7262773722627737,783,2022,discovery_2021_2023,True,True,pass,0.3631654730240908
928,2022-02-17 06:41:00+00:00,2022-02-17,14.138194444444444,ID1,17394.5508,0.3391926464622731,0.2915804792694692,0.03003247552306723,0.8494623655913979,0.8566308243727598,0.014336917562724039,-0.017921146953404965,0.01007005561559228,0.018397554437136573,0.0002443891022287925,0.002252986917791855,0.0032616680124581965,0.0006105088947799819,-0.009991247886113497,0.0028452892915553085,-0.016113271028286913,-0.018313938775288474,-0.04809655484282127,0.0748212793163473,-0.01980043327757508,0.09462171259392238,0.02751042301938611,6.661338147750939e-16,0.9498207885304659,731,2022,discovery_2021_2023,True,False,passiv_change_15m,-0.7568544632703318
929,2022-02-22 05:48:00+00:00,2022-02-22,16.175,ID1,16994.8008,0.2988077874819156,0.25365125852659537,0.024947132907711916,0.875886524822695,0.8687943262411347,0.05319148936170215,-0.05319148936170204,0.006488995642059722,0.002593661043958459,0.0005534400001545592,0.00031786878129036467,0.0030099504002667476,0.0007429401556983128,-0.0003877719549277292,-0.001653793542431392,-0.011649544235003972,-0.05196787275589326,-0.0543043796930639,0.015829374414067066,-0.011333299231570115,0.02716267364563718,0.002248037591248475,0.0009002242670452798,0.9184397163120568,678,2022,discovery_2021_2023,True,True,pass,0.0651321159516782
