trade_id,entry_ts,trade_date,entry_dte,span_time_slot,spot,atm_iv,trailing_rv_act365,signal_vrp_var_act365,vrp_tod_percentile,vrp_q5,q_velocity_5m,q_acceleration_5m,vrp_velocity_5m,vrp_acceleration_5m,spot_return_5m,spot_return_15m,spot_return_30m,iv_change_5m,iv_change_15m,iv_change_30m,rv_change_5m,rv_change_15m,rv_change_30m,put_skew,call_skew,risk_reversal,smile_curvature,atm_ce_pe_gap,atm_iv_tod_percentile,minute_of_day,year,split,gate_complete,gate_pass,gate_fail_reason,gate_cushion,gate_strength,low_iv_strength,low_rv_strength,low_dte_strength,time_strength,gate_cushion_only_raw,regime_composite_raw,gate_cushion_only_score,regime_composite_score,one_lot_gross_pnl,one_lot_net_pnl,one_lot_total_cost,one_lot_margin,one_lot_max_loss,one_lot_net_risk_return
903,2021-08-12 08:08:00+00:00,2021-08-12,6.0777777777777775,ID2,16365.6,0.2078713630391031,0.130564133028524,0.0261635107382444,0.8675496688741722,0.8543046357615894,0.0198675496688741,0.0198675496688741,0.0013064843205667,0.0058621087632136,-0.0002565639180476,0.0005563537431603,0.0009724949081635,0.0043712049976389,0.0160361824099611,0.0082460788281738,0.0018967793399399,-0.0014905520254723,0.0102085369503253,0.2096644383540991,0.1061697335051124,0.1034947048489867,0.1579170859296057,-0.0032601540797602,0.4900662251655629,818,2021,discovery_2021_2023,True,True,pass,0.6130040525339964,0.625,0.8333333333333334,0.6944444444444444,0.9861111111111112,1.0,0.625,0.7402777777777777,0.625,0.9027777777777778,907.5000000000001,694.2312517483733,213.26874825162685,39850.70273236064,5600.0,0.12396986638363809
904,2021-08-26 05:40:00+00:00,2021-08-26,14.180555555555555,ID1,16665.7,0.1993104177384921,0.1238284553285471,0.0243911562700382,0.85,0.85625,0.0124999999999999,0.0187499999999999,0.0015414586789343,0.0008032277077218,0.0002760982184615,-0.0003778790786947,-0.0001799780426787,0.0006338264618883,-0.0007110343312197,-0.0006267331468502,-0.0051005574272589,-0.0013796372516932,-0.0009009679377661,0.0936162578422074,0.0217772320151333,0.071839025827074,0.0576967449286703,4.996003610813205e-15,0.50625,670,2021,discovery_2021_2023,True,True,pass,0.0374632451403735,0.06944444444444445,0.9444444444444444,0.7777777777777778,0.1527777777777778,0.0,0.06944444444444445,0.3083333333333333,0.06944444444444445,0.2222222222222222,447.49999999999994,232.60086352063573,214.89913647936422,41108.38794169464,4767.5,0.04878885443537194
905,2021-09-02 05:57:00+00:00,2021-09-02,7.16875,ID1,17162.4,0.1945850779421583,0.116567284862657,0.0242754206575039,0.8484848484848485,0.8545454545454545,0.012121212121212,-0.0181818181818181,0.0002734352428938,-0.0033147146929043,0.0002389572407461,0.0009623291865694,0.0012601570595314,0.0004221404639898,0.0135008952663156,0.0176077477963236,-0.0004680126998346,-0.0035657529913729,-0.0067521144613395,0.0953545152816786,0.0575429369770669,0.0378115783046116,0.0764487261293727,2.0317081350640365e-14,0.4666666666666667,687,2021,discovery_2021_2023,True,True,pass,0.1127762086327839,0.2222222222222222,0.9583333333333334,0.8611111111111112,0.7361111111111112,0.0,0.2222222222222222,0.4576388888888889,0.2222222222222222,0.4166666666666667,-64.99999999999989,-282.81482739850844,217.81482739850853,41772.79693892178,4912.5,-0.05757044832539612
908,2021-09-23 06:04:00+00:00,2021-09-23,14.16388888888889,ID1,17735.5999,0.193402478463137,0.1034314012491818,0.0267064639113149,0.8603351955307262,0.8603351955307262,0.0167597765363127,-1.1102230246251563e-16,0.0029443687569125,0.001930576828427,-0.0001973042611931,0.0001973821498715,0.0002537913623734,2.678450393839293e-05,-0.000804854638104,0.0028550692165675,-0.0133250283801933,-0.0171372266067076,-0.0252481145644343,0.0917134374586757,0.0673609284905312,0.0243525089681444,0.0795371829746035,1.567666064006268e-05,0.5083798882681564,694,2021,discovery_2021_2023,True,True,pass,0.0294329201132711,0.041666666666666664,0.9722222222222222,0.9583333333333334,0.20833333333333337,0.0,0.041666666666666664,0.33125,0.041666666666666664,0.2638888888888889,242.50000000000006,25.040906615672895,217.45909338432716,43203.20161912522,4847.5,0.005165736279664342
909,2021-09-30 07:51:00+00:00,2021-09-30,14.089583333333334,ID2,17618.0999,0.3564993069489007,0.3046135741691087,0.0343023262869674,0.8858695652173914,0.875,0.0597826086956522,-0.0163043478260869,0.0081064729272735,-0.0044016188453397,-0.0017734370573504,-0.0029371873231465,-0.00281302710475,0.0224762474897888,0.0489883555835119,0.0179194702912019,0.01242262480426,0.0154586474524742,0.0251650683886316,0.0382274324170617,0.0208133004897532,0.0174141319273085,0.0295203664534075,-9.658940314238862e-15,0.9456521739130436,801,2021,discovery_2021_2023,True,True,pass,1.8329099624492984,0.9861111111111112,0.05555555555555558,0.06944444444444442,0.41666666666666663,1.0,0.9861111111111112,0.6534722222222221,0.9861111111111112,0.8055555555555556,649.9999999999999,427.1207213999934,222.87927860000653,43412.21672322427,3947.5,0.10820030941101795
911,2021-10-14 07:37:00+00:00,2021-10-14,7.099305555555556,ID2,18271.3008,0.2284544531688009,0.1209731017139591,0.0375569458343599,0.8917525773195877,0.8865979381443299,0.0567010309278349,0.0257731958762885,0.012553298154327,0.0111956026219218,-0.0002790264980185,-0.000735541913343,-0.0011315985130111,0.0362677247136197,0.0358032918628054,0.0327246354902635,0.0117389911336431,0.0136291944471981,0.0194473093655262,0.1313718651299307,0.0135721874290707,0.1177996777008599,0.0724720262795007,0.0008839687456583,0.6804123711340206,787,2021,discovery_2021_2023,True,True,pass,1.8007310584810532,0.9583333333333334,0.5972222222222222,0.8055555555555556,0.875,1.0,0.9583333333333334,0.8770833333333333,0.9583333333333334,1.0,-397.50000000000017,-616.5350427206295,219.03504272062935,44327.10787194804,4815.0,-0.12804466100116915
912,2021-10-21 05:22:00+00:00,2021-10-21,13.193055555555556,BOD,18173.1992,0.327558619120396,0.287577738280005,0.0245936934058176,0.8888888888888888,0.8787878787878788,0.101010101010101,0.1262626262626262,0.0103471689901969,0.0032720816705057,-0.0006131866272524,-0.0020757124814673,-0.0032251426064063,0.0116626283557317,0.0234092852102754,0.0395811818406955,-0.0049008978040142,-0.021676157940839,-0.0573512970195103,0.04918109680076,-0.0145403769104123,0.0637214737111724,0.0173203599451738,1.8984813721090177e-14,0.9494949494949496,652,2021,discovery_2021_2023,True,True,pass,1.0174849850629613,0.7777777777777778,0.09722222222222221,0.09722222222222221,0.48611111111111116,0.5,0.7777777777777778,0.5166666666666667,0.7777777777777778,0.5,544.9999999999999,311.5107239579181,233.48927604208177,45454.39226342287,2980.000000000001,0.10453379998587853
913,2021-11-03 07:52:00+00:00,2021-11-03,8.088888888888889,ID2,17797.6504,0.3123220226111127,0.2723051166071282,0.0233949692774746,0.8599033816425121,0.8647342995169082,0.0338164251207728,0.0241545893719805,0.0066817943841476,0.0098654878881746,-0.0015651914666222,-0.0020941743762266,-0.0040152438466821,0.0170184670316452,0.0154232259874397,0.0333639622123555,0.0068036758491756,-0.008578275355935,-0.0037552538335035,0.0621767372208735,0.0982411691850734,-0.0360644319641999,0.0802089532029735,-0.0018183715289484,0.9178743961352656,802,2021,discovery_2021_2023,True,True,pass,1.4184367116896672,0.8611111111111112,0.13888888888888884,0.125,0.6388888888888888,1.0,0.8611111111111112,0.6340277777777777,0.8611111111111112,0.75,825.0000000000002,607.5442731492685,217.45572685073174,43822.825349355786,4457.5,0.13629708876035188
914,2021-11-18 06:18:00+00:00,2021-11-18,14.154166666666669,ID1,17719.5996,0.2934774554841234,0.2362204847846117,0.0303288994455586,0.8703703703703703,0.8564814814814815,0.0648148148148148,-0.1388888888888888,0.0090386675487181,-0.0005784392632388,6.205942941006626e-05,-0.0016198689257281,-0.0015129561805523,0.0065936060718597,0.0186782647176522,0.0168002175393453,-0.0107858130232738,-0.0312269900700848,-0.088319538794747,0.0275856101092003,0.0043959993053943,0.0231896108038059,0.0159908047072973,0.0010495719515002,0.8842592592592593,708,2021,discovery_2021_2023,True,True,pass,0.7404797264850518,0.6944444444444444,0.18055555555555558,0.19444444444444442,0.23611111111111116,0.0,0.6944444444444444,0.42708333333333337,0.6944444444444444,0.4027777777777778,239.99999999999994,17.29230506740504,222.7076949325949,43619.71687470746,3622.5,0.004773583179407878
919,2021-12-23 05:46:00+00:00,2021-12-23,14.176388888888887,ID1,17020.3496,0.267190710171101,0.2117688331875219,0.0265448368921328,0.8708333333333333,0.8666666666666667,0.025,0.0291666666666666,0.0067644899152396,0.0063222638500251,-0.0018356463606594,-0.0023271443013522,-0.0018619408017063,0.0227738135221608,0.0231238161087851,0.0219292076653085,0.0118706781419948,0.0102681304163949,-0.0080346323151392,0.0777272203480318,-0.0068379326134197,0.0845651529614516,0.035444643867306,-6.772360450213455e-15,0.8291666666666667,676,2021,discovery_2021_2023,True,True,pass,1.8069296174136344,0.9722222222222222,0.3055555555555556,0.2777777777777778,0.18055555555555558,0.0,0.9722222222222222,0.5916666666666667,0.9722222222222222,0.6805555555555556,-617.5000000000001,-843.4537366394907,225.9537366394905,42456.705144967615,3842.4999999999995,-0.21950650270383623
920,2021-12-30 07:12:00+00:00,2021-12-30,14.116666666666667,ID2,17243.4492,0.2162804246497032,0.1169911614313246,0.0330902902336057,0.8693877551020408,0.8653061224489796,0.0285714285714285,0.0244897959183673,0.0042067454342411,0.0028884206291015,0.0002783744602188,-7.837724631776233e-05,0.0004582621171582,0.0072668488649451,0.0106994454868827,0.0132387123463184,-0.0046769529740785,-0.0106018455335506,-0.0090503459646619,0.0833360402657619,0.0451978464830818,0.03813819378268,0.0642669433744219,-1.8207657603852567e-14,0.6612244897959184,762,2021,discovery_2021_2023,True,True,pass,0.9797951434635468,0.75,0.6944444444444444,0.8472222222222222,0.3472222222222222,0.0,0.75,0.6409722222222222,0.75,0.7777777777777778,405.0000000000002,189.89181360587153,215.1081863941287,42588.88625740929,4957.5,0.03830394626442189
922,2022-01-13 07:09:00+00:00,2022-01-13,7.11875,ID2,18217.5,0.2217252770027177,0.1287506934343347,0.0325853574021098,0.8666666666666667,0.8627450980392157,0.0549019607843137,0.0745098039215685,0.0099797457126728,0.0104034918567266,-0.0004772909537825,-0.0010473224405278,-0.0014525323393992,0.0232033134752495,0.026859511068419,0.0271881287998571,-0.0008847890284708,0.0213652255667296,0.0159260563383234,0.0935696365969579,-0.0030603335383745,0.0966299701353324,0.0452546515292917,-1.8318679906315083e-15,0.6941176470588235,759,2022,discovery_2021_2023,True,True,pass,1.2065247942016848,0.8333333333333334,0.6527777777777778,0.7222222222222222,0.8055555555555556,0.0,0.8333333333333334,0.7034722222222223,0.8333333333333334,0.8472222222222222,547.5,330.27194172234385,217.22805827765615,44276.514179452926,4635.0,0.07125608235649274
927,2022-02-10 07:33:00+00:00,2022-02-10,7.102083333333334,ID2,17618.0508,0.238813248632624,0.1688125521119935,0.0285340899719029,0.8613138686131386,0.8503649635036497,0.0291970802919707,0.0291970802919707,0.0015094727093419,0.0006517893844457,0.0003890478962955,0.001213386656061,0.0018082763522639,0.0042090550522316,0.0030942267098733,-0.0004357735204633,0.0014371943589922,-0.0105944743613559,-0.0065452397229584,0.1067838051189214,0.0025032671140733,0.1042805380048481,0.0546435361164973,-0.0017717397462266,0.7262773722627737,783,2022,discovery_2021_2023,True,True,pass,0.3631654730240908,0.4861111111111111,0.48611111111111116,0.48611111111111116,0.8333333333333334,1.0,0.4861111111111111,0.5722222222222222,0.4861111111111111,0.6388888888888888,462.5,245.50152191348698,216.99847808651302,42871.60907884845,4750.0,0.051684530929155155
929,2022-02-22 05:48:00+00:00,2022-02-22,16.175,ID1,16994.8008,0.2988077874819156,0.2536512585265953,0.0249471329077119,0.875886524822695,0.8687943262411347,0.0531914893617021,-0.053191489361702,0.0064889956420597,0.0025936610439584,0.0005534400001545,0.0003178687812903,0.0030099504002667,0.0007429401556983,-0.0003877719549277,-0.0016537935424313,-0.0116495442350039,-0.0519678727558932,-0.0543043796930639,0.015829374414067,-0.0113332992315701,0.0271626736456371,0.0022480375912484,0.0009002242670452,0.9184397163120568,678,2022,discovery_2021_2023,True,True,pass,0.0651321159516782,0.1388888888888889,0.16666666666666663,0.1527777777777778,0.02777777777777779,0.0,0.1388888888888889,0.12013888888888889,0.1388888888888889,0.027777777777777776,100.00000000000071,-327.0437674532119,427.04376745321264,50837.425068560704,1252.499999999999,-0.2611127883857981
939,2022-03-16 05:39:00+00:00,2022-03-16,8.18125,ID1,16874.3496,0.3255187316645253,0.2747066157745964,0.0304987199141494,0.875,0.8581081081081081,0.0912162162162162,0.0202702702702702,0.01488781750414,0.0074741907429004,-0.0002992286384768,-0.001177939239682,0.0004535801527782,0.0063147621009251,0.0068544075134227,0.0004552303793058,-0.0190284209083813,-0.0602673202651742,-0.0780460459325169,0.0192172295459536,-0.0128039254716666,0.0320211550176202,0.0032066520371434,-0.0021430118745562,0.9191919191919192,669,2022,discovery_2021_2023,True,True,pass,0.3524969529867853,0.4722222222222222,0.11111111111111116,0.11111111111111116,0.5833333333333333,0.0,0.4722222222222222,0.3277777777777778,0.4722222222222222,0.25,-47.50000000000014,-408.7119258354139,361.2119258354138,47957.92419477451,1492.4999999999998,-0.27384383640563753
940,2022-03-21 05:47:00+00:00,2022-03-21,17.175694444444446,ID1,17247.8496,0.28321460372255,0.2297881367411919,0.0274079239747323,0.8590604026845637,0.8557046979865772,0.023489932885906,0.0302013422818792,0.0070133705177123,0.0087403291068233,-0.0004897457513025,-0.0009210281659546,0.0002174656889595,0.0014827381405028,0.0002407311633429,-0.0030345416660102,-0.0130663271406168,-0.0179673592001998,-0.0706626556876556,0.0129108455612695,-0.0112180266728314,0.0241288722341009,0.000846409444219,-0.000633864714028,0.842809364548495,677,2022,discovery_2021_2023,True,True,pass,0.1189273388396777,0.2638888888888889,0.23611111111111116,0.2222222222222222,0.0,0.0,0.2638888888888889,0.20069444444444445,0.2638888888888889,0.09722222222222222,-17.499999999999716,-461.02021822202977,443.52021822203005,53451.62898218923,1030.0000000000025,-0.44759244487575595
941,2022-03-22 06:01:00+00:00,2022-03-22,16.165972222222223,ID1,17063.8496,0.3125590698994552,0.2586292213143658,0.0308040980587373,0.8566666666666667,0.8533333333333334,0.0841025641025641,0.0807580824972129,0.0085437261789615,0.0024719883484551,-0.0006354196857534,7.611991988909494e-05,0.0006802386781803,0.0014759591329751,-0.0004761643303231,0.0011420780679315,-0.0143402457041533,-0.0274730252850422,-0.0464508080369036,0.0104947559407375,-0.005645635100721,0.0161403910414585,0.0024245604200082,-3.219646771412954e-15,0.8966666666666666,691,2022,discovery_2021_2023,True,True,pass,0.0575663817528129,0.1111111111111111,0.125,0.13888888888888884,0.04166666666666663,0.0,0.1111111111111111,0.09930555555555555,0.1111111111111111,0.013888888888888888,-2.499999999999858,-425.4516727828343,422.95167278283446,51956.445226167525,1192.4999999999975,-0.3567728912225033
944,2022-04-13 06:10:00+00:00,2022-04-13,8.159722222222221,ID1,17534.5508,0.2763142016402708,0.2071626682272233,0.0334331669210776,0.8575949367088608,0.8512658227848101,0.0253164556962025,0.0253164556962025,0.0053156241231506,0.001556199488651,-0.001332638552115,-0.0008631714895716,-0.0007578592421946,0.0145315297449877,0.011684277695677,0.0153274165312134,0.0061337536236109,-0.0324357168089071,-0.0444974369199899,0.0186791650550826,0.0433089536647837,-0.0246297886097011,0.0309940593599332,0.0006708263271654,0.8227848101265823,700,2022,discovery_2021_2023,True,True,pass,1.0984103651609405,0.8055555555555556,0.26388888888888884,0.3194444444444444,0.5972222222222222,0.0,0.8055555555555556,0.5499999999999999,0.8055555555555556,0.5555555555555556,-215.0000000000001,-441.0694065576975,226.0694065576974,42974.08781271766,3919.9999999999995,-0.11251770575451468
945,2022-04-21 07:05:00+00:00,2022-04-21,14.12152777777778,ID2,17342.1504,0.2413165981942967,0.1622572436646792,0.0319062874424085,0.834375,0.85,0.0187499999999999,-0.0093750000000001,0.0005647606117593,0.0021485994892022,0.0002567353342939,0.0003172469809968,0.0002162829276914,-0.000413427320679,-0.0010921262855095,0.0072023300281821,-0.0023388632298083,-0.0151159725346303,-0.0338466770952017,0.0882356034719874,0.0401400322932743,0.0480955711787131,0.0641878178826309,-1.5099033134902132e-14,0.70625,755,2022,discovery_2021_2023,True,True,pass,0.0048445897576457,0.013888888888888888,0.4722222222222222,0.5277777777777778,0.33333333333333337,0.0,0.013888888888888888,0.19027777777777777,0.013888888888888888,0.08333333333333333,397.50000000000006,179.93501473975053,217.56498526024953,42869.7794722768,4705.0,0.038243361262433696
946,2022-04-27 05:38:00+00:00,2022-04-27,15.181944444444444,ID1,17054.5996,0.2303460016168736,0.1708760196073338,0.0238606663840348,0.8513931888544891,0.8513931888544891,0.003095975232198,-0.0309597523219815,0.0014723466676893,-0.000924337117117,0.0003460909205321,0.0002462816063839,0.0005661735853106,0.0023462610056972,-0.0002026199382458,-0.0003523891351061,-0.0011575875815471,-0.0285594771144777,-0.0893710940346618,0.0140117276698046,-0.0058249642118743,0.019836691881679,0.0040933817289651,7.2164496600635185e-16,0.6666666666666666,668,2022,discovery_2021_2023,True,True,pass,0.0809797604836141,0.16666666666666666,0.5694444444444444,0.45833333333333337,0.06944444444444442,0.0,0.16666666666666666,0.24444444444444444,0.16666666666666666,0.1527777777777778,22.500000000000497,-252.96422054000897,275.4642205400095,45356.92150028227,2062.5,-0.12264931904970132
947,2022-04-28 08:09:00+00:00,2022-04-28,14.077083333333333,ID2,17249.0508,0.2498971972584342,0.1848617994241483,0.0282747243112867,0.8738461538461538,0.8676923076923077,0.0276923076923076,0.0184615384615385,0.002679096245846,0.0029418227499081,0.0003248538001319,0.000908143467728,-2.8986262065489043e-05,0.0012891931801011,0.013965655274239,0.0030318193019575,-0.0054282729032637,0.0024266039744371,0.0160230656753361,0.1143284239845862,0.0411870806579002,0.0731413433266859,0.0777577523212432,1.2045919817182948e-14,0.72,819,2022,discovery_2021_2023,True,True,pass,0.2226057409266664,0.4166666666666667,0.41666666666666663,0.36111111111111116,0.4305555555555556,1.0,0.4166666666666667,0.46805555555555556,0.4166666666666667,0.4444444444444444,-385.0000000000001,-604.6206958606865,219.62069586068637,41894.58237699774,5122.5,-0.11803234667851371
